130399,128333,142215,165545,129075,129589,119791,130610,139209,134347,141519,152992,129122,157793,172247,146157,159243,170156,152918,142073,144596,133383,149796,144359,154464,133213,123527,107309,106458,85180,101759,109864,105353,85358,103191,109098,120662,95486,85160,62485,60246,87843,73569,127140,128529,61458,60919,71383,39413,41923,62920,53410,1867,0,32690,1483,147453,140582,127326,103453,58000,135519,150048,107540,117825,166782,30007,33548,27617,126517,133810,159823,152969,132998,102360,88075,107676,151063,66889,128087,147734,131153,57149,62309,93156,61202
122005,121296,133403,154985,119867,122923,112219,120701,134509,127090,126670,141808,120115,148287,168134,139658,150429,165802,150621,141208,141128,147093,172014,153364,161247,135229,122351,109282,108826,95440,98208,109062,105003,66701,91585,97744,110288,84847,69603,56246,45748,80613,65130,110663,111788,72179,71901,84190,39976,59964,80778,67191,33281,32690,0,34156,127060,119311,121791,98786,44476,136829,131177,103211,117469,158195,55776,54037,45233,118029,136151,144283,138145,146840,90723,75277,107945,154781,52598,123090,128659,135722,68047,72748,108850,70190
131169,129052,142988,166364,129878,130291,120543,131438,139819,135067,142518,153845,129917,158577,172801,146833,160000,170721,153412,142518,145149,133145,149074,144346,154547,133542,124011,107684,106818,85217,102383,110356,105834,86554,104123,110011,121520,96398,86262,63354,61396,88648,74467,128209,129606,61575,61025,71336,40228,41761,62620,53411,1807,1483,34156,0,148637,141798,127986,104120,59134,135876,151180,108184,118283,167523,29374,32869,27250,127295,134124,160833,153957,132754,103294,89081,108126,151293,68006,128724,148875,131368,57285,62436,92881,61411
55139,60478,54662,55810,51941,61992,58983,49080,71630,60014,27499,46994,52731,56726,88942,65860,60566,86622,86921,88703,78507,145807,195290,131571,127395,97557,82621,92161,93421,116103,75241,82953,84538,62108,53728,50852,49015,60671,63092,89826,87292,71839,79373,26137,24464,116691,117282,121713,111343,131638,133749,123425,149122,147453,127060,148637,0,8687,66296,71606,89622,95456,8745,71746,84932,65510,144936,178539,170342,54893,99077,29659,29778,146159,54194,62919,86510,112233,80914,68458,7008,107142,117450,116027,135463,113163
57015,62083,58268,62312,53572,63773,59317,50923,74479,62449,31411,52396,54382,62282,94392,69663,66104,91998,90713,91416,81760,146183,194895,133159,129858,99237,83611,91530,92715,113706,73694,82512,83643,55293,50635,48679,49047,56966,57114,84348,80654,68160,74274,24918,23427,112609,113174,118367,105238,126561,129887,118922,142219,140582,119311,141798,8687,0,67781,70121,83039,97390,16498,70796,85326,71610,139322,171252,162964,56165,100775,37191,36144,146498,50983,57901,85878,114975,74497,70035,14102,108425,113083,111992,133453,108985
11340,5839,18955,42342,14354,4734,11528,17254,12848,9247,39941,33394,13566,33450,46360,18912,33657,44013,30644,25684,20310,80046,130522,65403,62580,31456,16666,31359,32822,61965,25762,22820,26750,64691,34675,29874,20462,38743,57374,66397,76551,41190,56676,43677,44877,74220,74922,73038,88258,95167,87303,83265,129194,127326,121791,127986,66296,67781,0,23876,77487,29730,60566,19842,20480,40521,111717,160854,154580,11636,32995,52422,45487,80445,35368,49279,26685,48403,70196,2332,60428,40845,77136,73296,77559,72080
28542,25330,40062,64106,28471,26345,17957,30946,36082,31294,50516,52983,28206,55643,69640,42718,56535,67393,51883,43219,42361,78305,125195,70451,72335,41057,25086,22480,23416,45148,3648,15069,14264,47611,22065,21691,24208,21094,39254,42858,54344,18662,33834,45588,47225,52270,52963,53350,64400,72362,67048,60967,105321,103453,98786,104120,71606,70121,23876,0,54973,41405,68459,4442,22079,63811,88646,136986,130707,25154,42394,67213,59729,78515,22231,30647,17191,61216,48513,24751,67406,46285,54711,51392,63939,49691
77546,76837,89001,110966,75469,78484,67751,76405,90270,82616,84300,97905,75697,104022,123847,95198,106067,121487,106823,97999,97099,114733,149682,116095,121961,93524,79350,68512,68357,63747,54827,66615,62967,27812,47465,53614,66025,40462,27239,15390,2503,36460,21158,69334,70677,46339,46500,57736,23312,49471,62136,47372,59719,58000,44476,59134,89622,83039,77487,54973,0,94698,92048,59415,74981,113822,58465,90125,82450,73569,94608,102434,95821,114639,46603,31337,66144,113603,8946,78871,89741,95620,43956,46347,82003,42769
40416,35322,42733,59368,43818,33619,39883,46514,25139,35539,68389,55943,43009,51053,42538,34110,49015,41370,22317,10758,21482,54052,105395,36260,32979,3523,16578,28241,29060,55670,40461,28084,31874,88760,60476,57077,49842,61938,80547,80821,94445,59584,73766,73407,74605,75685,76338,69750,99028,97511,83611,84829,137345,135519,136829,135876,95456,97390,29730,41405,94698,0,89147,37339,19765,52484,114253,168182,163120,41355,4448,77765,71725,54567,60968,71950,28884,19942,89176,27428,89285,13771,79615,74746,64202,74970
49251,54728,47460,47136,46316,56077,54349,43337,64801,53609,20762,38764,47073,48372,80553,58424,52206,78266,79384,81864,71353,140534,190563,125387,120594,91430,77135,88001,89320,113470,72106,78700,80685,65142,52544,48801,44881,59979,64996,90795,89814,70930,79979,24555,22905,115835,116453,120028,112979,131871,132568,123014,151761,150048,131177,151180,8745,16498,60566,68459,92048,89147,0,68087,79928,56928,145793,181730,173701,49515,92929,20941,21243,140915,53122,63659,82397,105284,83181,62628,2652,101275,116913,115121,132362,112435
25610,21873,36812,60870,26017,22684,15484,28705,31803,27723,49412,50182,25651,52263,65301,38750,52964,63073,47444,38826,37958,76396,124135,67421,68720,37167,20886,20818,21948,46307,5990,12334,12848,51462,24610,23184,23283,24716,43208,47234,58779,23080,38276,45999,47588,55214,55912,55470,68596,75709,69412,64075,109408,107540,103211,108184,71746,70796,19842,4442,59415,37339,68087,0,18382,60112,92130,141054,134854,22538,38545,65504,58059,76640,24904,34610,15220,57224,52918,20553,67196,42944,57863,54315,64399,52816
31440,25951,38982,61084,33833,25204,26032,36874,25713,29472,59664,53505,33131,52099,55350,35334,51449,53523,35285,24271,28264,60912,110646,49502,50339,19042,6135,12410,13792,43729,20783,8414,12606,69689,42708,40371,36279,43057,61326,61306,74696,39887,54009,60483,61916,59960,60649,56332,80355,81730,70673,69222,119674,117825,117469,118283,84932,85326,20480,22079,74981,19765,79928,18382,0,57214,98556,150917,145432,30469,20341,72891,65901,61250,43075,52721,10172,39281,69413,19077,79521,24726,63515,59009,57635,58605
36519,38542,24839,10421,38355,37470,47002,37542,31503,32538,41617,19903,38151,10555,24456,22082,7775,22513,32485,41847,31282,105711,156861,84810,75475,55918,51329,69542,70961,100891,66097,62313,66638,95017,66728,60600,47964,73364,89655,104766,112449,79149,94193,56943,56949,114700,115402,112919,127425,135684,127266,123774,168646,166782,158195,167523,65510,71610,40521,63811,113822,52484,56928,60112,57214,0,152203,200322,193705,40472,56919,37474,35732,106279,67585,83043,65888,60275,105611,40448,58524,66179,117655,113772,114070,112600
117068,113938,128698,152713,116525,114815,106336,118602,122373,119845,133566,141143,116392,144289,153905,130520,145094,152051,133724,122161,126577,105059,119833,118055,129193,111529,104605,86851,85754,60179,86140,91404,86830,85425,94590,99774,109637,86730,82239,55113,60965,76849,65814,121512,123087,38679,38006,45691,35153,16829,34631,29452,31179,30007,55776,29374,144936,139322,111717,88646,58465,114253,145793,92130,98556,152203,0,56418,53728,113472,111878,151818,144516,104626,93861,82170,88510,127718,65845,111993,143788,107802,35046,39629,64720,40006
163920,161881,175732,198988,162553,163137,153326,164044,172680,167895,174287,186360,162612,191294,205606,179696,192774,203542,186116,175104,177956,161180,170097,174423,185324,165739,156702,140087,139167,115993,135251,143071,138531,116612,136336,142309,154029,128710,117347,95872,92200,121328,106869,159449,160775,93028,92427,101673,72915,71898,91029,84316,31682,33548,54037,32869,178539,171252,160854,136986,90125,168182,181730,141054,150917,200322,56418,0,8893,160028,166255,192504,185784,160723,135495,120905,140747,182994,99070,161593,179334,163028,88872,93932,120937,93309
157226,155381,169015,192068,155737,156698,146710,157132,166593,161385,166735,179324,155824,184515,199742,173348,186103,197629,180496,169685,172097,158775,170383,171001,181488,160792,151117,134918,134060,112093,129128,137449,132946,108559,129104,135132,147021,121568,109601,89002,84452,114578,99855,151680,152976,88657,88089,97995,66352,68190,88234,80265,25780,27617,45233,27250,170342,162964,154580,130707,82450,163120,173701,134854,145432,193705,53728,8893,0,153307,161373,184885,178250,158347,128257,113472,135287,178496,91380,155407,171281,158558,84401,89533,118427,88614
3978,6196,15709,39339,3588,8169,7198,6567,21216,9821,29204,27832,3118,31287,52072,22365,32809,49567,39576,36631,29259,91049,141108,76997,74145,43084,27731,39608,41019,68403,28212,30366,33315,57245,27414,21662,9912,33262,50752,64324,72306,38728,53722,32070,33250,77424,78117,78006,87114,97359,91940,86102,128377,126517,118029,127295,54893,56165,11636,25154,73569,41355,49515,22538,30469,40472,113472,160028,153307,0,44624,43570,36261,91422,28227,43385,34267,59774,65580,13927,49213,52335,79838,76545,85516,74828
43947,38712,46851,63809,47254,37104,42608,50030,29352,39348,72167,60227,46450,55471,46371,38472,53457,45316,26418,15134,25926,49673,101007,32494,30510,1544,18427,26966,27592,52729,41083,28281,31646,89979,62321,59270,52743,63260,81648,80411,94473,60134,73869,76570,77815,73465,74104,66986,97888,95210,80661,82527,135623,133810,136151,134124,99077,100775,32995,42394,94608,4448,92929,38545,20341,56919,111878,166255,161373,44624,0,81949,75816,50181,62765,73042,28470,19051,89433,30742,92997,9328,77486,72535,60352,72950
41656,47013,35153,27211,39981,47691,50146,37052,52626,43752,18370,22342,40529,30496,61777,44295,34133,59664,64057,68954,57696,131259,182309,113660,107032,80557,68779,83038,84469,111773,70666,73878,76877,77605,57375,52043,43299,65265,75341,98186,100452,75008,86980,33631,32575,118434,119101,120545,121244,136688,134066,126507,161612,159823,144283,160833,29659,37191,52422,67213,102434,77765,20941,65504,72891,37474,151818,192504,184885,43570,81949,0,7491,131717,58145,71752,77797,91470,93506,54008,23123,90950,120236,117620,129079,115412
34528,39959,28996,26177,32679,40754,42739,29714,46659,37063,11526,17859,33255,27209,59333,38956,31028,57066,59406,63348,52290,124841,175740,107833,101792,74390,61991,75816,77240,104346,63189,66615,69533,71604,50210,44762,35811,58092,68875,91115,93895,67677,79899,27863,27036,110964,111633,113056,114230,129309,126575,119065,154768,152969,138145,153957,29778,36144,45487,59729,95821,71725,21243,58059,65901,35732,144516,185784,178250,36261,75816,7491,0,125284,50996,64908,70524,86283,86920,47171,22793,84682,112791,110148,121773,107957
91784,86259,96572,113793,94603,85055,87273,97596,79384,88267,120377,110301,93851,105602,91017,88652,103445,90804,74118,64700,75946,700,50827,24494,38329,51456,63802,56038,55117,51788,75427,64408,64252,121443,100540,99819,97471,98061,112931,99309,115587,90094,98213,121602,123071,74683,74989,62885,107141,91133,70194,80687,134519,132998,146840,132754,146159,146498,80445,78515,114639,54567,140915,76640,61250,106279,104626,160723,158347,91422,50181,131717,125284,0,100648,105128,61476,48840,113109,78491,140631,40931,78884,74096,39930,76704
32088,32792,42946,64364,29489,34734,24008,30042,47863,37919,39800,51314,29844,57573,80195,50572,59810,77709,66002,60110,55629,100453,146526,92325,93208,61312,44450,44665,45536,62874,25221,37088,36459,29365,862,7023,19621,7135,22526,40157,45059,17809,28941,28591,30263,62730,63343,67551,63330,79203,79612,69934,104182,102360,90723,103294,54194,50983,35368,22231,46603,60968,53122,24904,43075,67585,93861,135495,128257,28227,62765,58145,50996,100648,0,15464,39421,80874,38135,37361,51466,67772,63805,62029,82869,59313
47309,47479,58365,79741,44866,49322,38428,45502,62063,52903,53444,66621,45185,73035,95010,65596,75268,92556,79778,72711,69551,105031,147964,100162,102872,71699,55461,50863,51350,61259,32284,45307,43213,17049,16324,22476,35079,10542,8607,27139,29686,15048,16454,39623,41136,55305,55824,62559,49705,68748,72796,61119,89869,88075,75277,89081,62919,57901,49279,30647,31337,71950,63659,34610,52721,83043,82170,120905,113472,43385,73042,71752,64908,105128,15464,0,46519,91823,22722,51047,61623,76609,55409,54770,81641,51567
36266,31210,45631,68826,37845,31069,28233,40828,34663,35919,62952,59998,37274,59861,65415,43812,59644,63541,45445,34398,38105,61245,109017,53687,56809,27423,16108,5657,6924,35325,14501,3933,3340,63552,39244,38357,37576,37815,55000,51994,66043,32491,45508,61009,62569,49991,50684,47055,70393,71694,61414,59245,109523,107676,107945,108126,86510,85878,26685,17191,66144,28884,82397,15220,10172,65888,88510,140747,135287,34267,28470,77797,70524,61476,39421,46519,0,47461,61163,25988,81674,30321,53463,49041,51301,48524
58194,53590,57847,69159,61789,51697,59214,64212,40608,52528,84771,69130,60981,62134,42363,47328,59206,42367,28058,23566,34030,48188,97932,25208,15570,20256,36521,45513,45957,67620,60062,47326,50669,108675,80368,76808,68843,81866,100427,99282,113497,79148,92912,91722,92799,89967,90567,82137,116100,111339,95006,98753,152848,151063,154781,151293,112233,114975,48403,61216,113603,19942,105284,57224,39281,60275,127718,182994,178496,59774,19051,91470,86283,48840,80874,91823,47461,0,108484,46071,105734,19967,94153,89067,70819,89884
69546,69161,80845,102463,67311,70882,60046,68104,83036,74830,75396,89340,67579,95689,116470,87483,97842,114072,100033,91732,90110,113149,150585,112720,117691,88264,73367,64116,64134,63497,48819,61185,57885,19612,38998,45158,57689,32324,18298,15412,7003,29854,15743,60389,61734,48966,49247,59474,30968,55427,65734,51548,68619,66889,52598,68006,80914,74497,70196,48513,8946,89176,83181,52918,69413,105611,65845,99070,91380,65580,89433,93506,86920,113109,38135,22722,61163,108484,0,71710,80894,91196,47282,48804,82732,45190
13379,7985,19955,42840,16536,6568,13688,19382,11420,10396,41955,34473,15737,33884,45055,18532,33827,42753,28751,23406,18511,78083,128680,63181,60256,29206,14827,30405,31868,61313,26355,22207,26338,66634,36685,32010,22786,40505,59219,67495,77991,42480,57960,45986,47176,74266,74969,72699,89134,95379,87006,83367,129955,128087,123090,128724,68458,70035,2332,24751,78871,27428,62628,20553,19077,40448,111993,161593,155407,13927,30742,54008,47171,78491,37361,51047,25988,46071,71710,0,62535,38697,77281,73336,76486,72230
49162,54590,48011,48879,46108,56012,53771,43173,65171,53761,20981,39998,46881,49720,81935,59118,53560,79616,80148,82250,71896,140261,190097,125484,120975,91488,76914,87298,88598,112304,71054,78021,79873,62727,50915,47389,44101,58247,62750,88743,87490,69268,77990,22879,21203,114197,114809,118602,110814,129991,131018,121274,149441,147734,128659,148875,7008,14102,60428,67406,89741,89285,2652,67196,79521,58524,143788,179334,171281,49213,92997,23123,22793,140631,51466,61623,81674,105734,80894,62535,0,101226,115199,113495,131344,110764
52063,46666,55802,73137,55200,45215,49486,58078,38470,47899,80545,69385,54410,64787,54485,47738,62785,53639,35141,24337,35253,40437,91742,24960,26518,10534,24902,27128,27270,47793,44328,31322,33660,93658,67420,65030,59785,67378,85157,80873,95728,62810,75465,83906,85229,70002,70601,62294,96649,91386,75398,78790,132931,131153,135722,131368,107142,108425,40845,46285,95620,13771,101275,42944,24726,66179,107802,163028,158558,52335,9328,90950,84682,40931,67772,76609,30321,19967,91196,38697,101226,0,74195,69103,52913,69957
83250,79735,94662,118724,83072,80467,72642,85378,87461,85539,102382,107667,82856,110120,118861,95809,110707,117004,98714,87220,91539,79159,107168,87612,97348,77034,69558,51906,50852,28363,51908,56388,51821,64382,64409,68773,77155,56952,58476,32211,45908,46013,39615,92361,94021,4362,3930,16165,28984,18234,18455,6288,58892,57149,68047,57285,117450,113083,77136,54711,43956,79615,116913,57863,63515,117655,35046,88872,84401,79838,77486,120236,112791,78884,63805,55409,53463,94153,47282,77281,115199,74195,0,5167,41123,5056
79852,76137,91117,115159,79853,76778,69349,82254,83301,81863,99959,104365,79598,106474,114350,91833,106935,112532,94113,82532,87146,74355,103777,82471,92181,72112,65090,47223,46126,23251,48421,52100,47563,64964,62584,66620,74384,55362,58554,33448,48132,44239,39581,90617,92291,951,1643,11896,33285,22813,18027,10213,64048,62309,72748,62436,116027,111992,73296,51392,46347,74746,115121,54315,59009,113772,39629,93932,89533,76545,72535,117620,110148,74096,62029,54770,49041,89067,48804,73336,113495,69103,5167,0,36978,3617
87561,82428,96434,118648,89102,82126,79178,92058,82816,86778,113744,110934,88550,109679,106708,92665,108830,105572,86475,74567,83267,40350,67855,55311,68001,60748,63076,46232,44775,20386,60291,55230,52274,95616,83098,84820,87679,77918,87839,67566,83474,67466,70045,109357,111016,37340,37471,25090,70098,51407,30276,41753,94653,93156,108850,92881,135463,133453,77559,63939,82003,64202,132362,64399,57635,114070,64720,120937,118427,85516,60352,129079,121773,39930,82869,81641,51301,70819,82732,76486,131344,52913,41123,36978,0,40190
78223,74686,89619,113681,78076,75413,67630,80403,82434,80486,97624,102659,77853,105069,113937,90759,105651,112063,93840,82406,86572,76942,107230,84243,93572,72454,64628,47113,46094,25332,46865,51399,46827,61454,59894,64111,72271,52548,55145,29841,44536,41504,36180,87899,89567,3850,4283,15210,30455,23227,21343,11275,62976,61202,70190,61411,113163,108985,72080,49691,42769,74970,112435,52816,58605,112600,40006,93309,88614,74828,72950,115412,107957,76704,59313,51567,48524,89884,45190,72230,110764,69957,5056,3617,40190,0
